Date,Sales,Product,Category,Region,Quantity,Discount,Unit Price
2022-10-07,219.69,Running Shoes,Sports,South,3,0,67.2
2022-10-08,3150.69,Smartphone,Electronics,North,7,0,369.62
2022-10-08,258.22,Tennis Racket,Sports,West,3,0,62.17
2022-10-08,322.5,Dumbbells,Sports,South,6,0,35.89
2022-10-08,707.64,Air Fryer,Home & Kitchen,South,6,0,92.36
2022-10-09,313.14,Lamp,Home & Kitchen,North,4,0.05,65.66
2022-10-09,69.73,Fiction Novel,Books,West,2,0.3,40.3
2022-10-09,308.86,Jeans,Clothing,Central,6,0,40.08
2022-10-09,261.36,Yoga Mat,Sports,Central,3,0.15,80.79
2022-10-09,91.64,T-Shirt,Clothing,South,1,0,63.45
2022-10-10,6488.07,Smartphone,Electronics,North,10,0,564.61
2022-10-10,154.14,Biography,Books,West,5,0.2,35.57
2022-10-10,442.71,Hoodie,Clothing,West,10,0.25,54.0
2022-10-10,322.33,Dress,Clothing,Central,6,0.1,52.12
2022-10-10,202.03,Dress,Clothing,East,3,0,62.5
2022-10-10,595.19,Blender,Home & Kitchen,North,8,0.3,87.4
2022-10-10,169.8,Science Book,Books,East,4,0.2,43.26
2022-10-10,275.79,Comics,Books,West,8,0.25,43.57
2022-10-10,340.12,Pillow,Home & Kitchen,West,3,0.05,117.44
2022-10-10,520.32,Sneakers,Clothing,South,10,0.25,62.17
2022-10-10,78.0,Cookbook,Books,East,4,0.25,26.78
2022-10-10,115.03,Cookbook,Books,Central,7,0.05,16.53
2022-10-11,151.2,Biography,Books,West,3,0,43.3
2022-10-11,255.18,Biography,Books,South,5,0,44.51
2022-10-11,437.73,Dumbbells,Sports,South,7,0.05,53.89
2022-10-11,850.57,Dress,Clothing,East,10,0.3,103.18
2022-10-11,783.6,Camera,Electronics,North,2,0,316.31
2022-10-12,506.63,Coffee Maker,Home & Kitchen,East,6,0,67.49
2022-10-12,1107.8,Coffee Maker,Home & Kitchen,East,10,0.25,135.29
2022-10-12,231.1,Jacket,Clothing,East,2,0,93.77
2022-10-13,721.75,Dress,Clothing,North,9,0.2,101.54
2022-10-13,468.99,Protein Powder,Sports,West,5,0.05,78.54
2022-10-13,39.94,Dress,Clothing,North,1,0.2,45.76
2022-10-13,376.32,Science Book,Books,North,10,0.15,35.64
2022-10-13,688.55,Bicycle,Sports,South,8,0.25,92.0
2022-10-14,373.84,Air Fryer,Home & Kitchen,North,6,0,54.61
2022-10-14,153.78,Science Book,Books,North,4,0.15,43.85
2022-10-14,2250.82,Tablet,Electronics,Central,8,0.2,278.62
2022-10-14,582.01,Air Fryer,Home & Kitchen,South,9,0.3,74.9
2022-10-14,990.73,Headphones,Electronics,East,3,0.05,298.09
2022-10-14,269.09,Vacuum,Home & Kitchen,West,6,0.25,51.88
2022-10-14,465.27,Lamp,Home & Kitchen,North,3,0,131.72
2022-10-14,2580.36,Tablet,Electronics,West,4,0.2,758.45
2022-10-14,425.21,Pillow,Home & Kitchen,West,6,0.3,83.21
2022-10-14,130.59,Textbook,Books,East,3,0.1,43.29
2022-10-14,101.83,Cookbook,Books,East,2,0,42.4
2022-10-14,127.74,Lamp,Home & Kitchen,North,1,0,125.83
2022-10-15,1829.15,Coffee Maker,Home & Kitchen,South,10,0,124.94
2022-10-15,5255.61,Camera,Electronics,North,6,0,739.89
2022-10-15,93.52,Comics,Books,East,2,0,33.38
2022-10-15,143.59,Hoodie,Clothing,North,3,0,42.6
2022-10-15,107.13,Jeans,Clothing,North,2,0.3,63.86
2022-10-16,245.33,Biography,Books,South,8,0,23.64
2022-10-16,309.73,Yoga Mat,Sports,North,3,0.1,97.3
2022-10-16,189.98,Bicycle,Sports,South,2,0,79.39
2022-10-16,933.97,Blender,Home & Kitchen,South,7,0.1,108.99
2022-10-16,293.83,Protein Powder,Sports,East,4,0.15,61.15
2022-10-16,474.5,Yoga Mat,Sports,East,5,0,82.78
2022-10-17,927.08,Pillow,Home & Kitchen,North,10,0.2,120.54
2022-10-17,193.99,Fiction Novel,Books,North,6,0.15,32.64
2022-10-17,463.55,Protein Powder,Sports,North,10,0.15,50.32
2022-10-17,179.62,Cookbook,Books,West,5,0.15,37.9
2022-10-17,106.62,Jeans,Clothing,Central,3,0.15,39.07
2022-10-17,267.11,Cookbook,Books,West,8,0.25,41.06
2022-10-17,873.15,Hoodie,Clothing,West,7,0,104.37
2022-10-17,173.96,Comics,Books,South,7,0.2,25.97
2022-10-17,164.79,Jeans,Clothing,Central,3,0,51.62
2022-10-17,118.66,Jacket,Clothing,East,4,0.2,37.56
2022-10-18,687.19,Blender,Home & Kitchen,South,8,0.25,106.26
2022-10-18,788.82,Dress,Clothing,North,6,0,105.22
2022-10-18,59.54,Biography,Books,East,3,0.25,22.05
2022-10-18,164.93,Textbook,Books,North,5,0.15,33.95
2022-10-18,104.4,Running Shoes,Sports,Central,2,0.3,72.54
2022-10-18,439.89,Pillow,Home & Kitchen,South,6,0.25,102.27
2022-10-18,84.08,Cookbook,Books,West,4,0.15,21.28
2022-10-18,501.66,Pillow,Home & Kitchen,West,5,0.15,101.28
2022-10-18,397.75,Jacket,Clothing,Central,4,0.05,86.98
2022-10-18,751.36,Dress,Clothing,Central,8,0.15,100.12
2022-10-18,3407.13,Headphones,Electronics,South,10,0.3,443.69
2022-10-19,903.85,Coffee Maker,Home & Kitchen,West,7,0.1,122.63
2022-10-19,289.7,Coffee Maker,Home & Kitchen,West,4,0,69.44
2022-10-19,236.55,Running Shoes,Sports,Central,3,0.15,84.72
2022-10-19,604.33,Lamp,Home & Kitchen,Central,4,0.05,127.12
2022-10-19,428.37,Bicycle,Sports,North,5,0.05,81.41
2022-10-19,440.68,Tennis Racket,Sports,South,7,0,60.92
2022-10-19,29.28,Jeans,Clothing,East,1,0.2,38.08
2022-10-19,197.01,Science Book,Books,West,7,0.25,31.66
2022-10-19,1453.94,Tablet,Electronics,West,5,0.25,376.8
2022-10-19,39.11,Dumbbells,Sports,East,1,0.15,41.18
2022-10-19,648.25,Blender,Home & Kitchen,East,7,0.2,100.81
2022-10-19,459.88,Science Book,Books,East,10,0,40.08
2022-10-20,362.87,Bicycle,Sports,North,9,0,36.69
2022-10-20,1012.97,Smartphone,Electronics,South,2,0.05,552.3
2022-10-20,192.31,Air Fryer,Home & Kitchen,East,2,0,87.61
2022-10-20,491.32,Yoga Mat,Sports,Central,7,0.2,75.36
2022-10-20,316.34,Yoga Mat,Sports,South,8,0.1,43.5
2022-10-20,309.77,Camera,Electronics,Central,1,0.05,298.34
2022-10-20,2592.24,Smartphone,Electronics,South,3,0,785.39
2022-10-20,95.79,Vacuum,Home & Kitchen,West,1,0.1,96.98
2022-10-21,276.23,Yoga Mat,Sports,North,4,0.05,71.92
2022-10-21,60.85,Fiction Novel,Books,East,2,0.15,32.45
2022-10-21,206.01,Dress,Clothing,South,3,0.1,74.61
2022-10-21,361.68,Lamp,Home & Kitchen,West,3,0.1,128.14
2022-10-21,156.47,Air Fryer,Home & Kitchen,West,2,0.25,110.44
2022-10-21,308.82,Protein Powder,Sports,Central,7,0,46.5
2022-10-21,2962.93,Camera,Electronics,South,4,0.1,680.27
2022-10-21,443.8,Sneakers,Clothing,East,6,0.05,69.39
2022-10-21,89.28,Blender,Home & Kitchen,Central,1,0.05,77.75
2022-10-22,450.34,Dress,Clothing,West,6,0.2,68.97
2022-10-22,778.34,Dress,Clothing,West,9,0.05,78.97
2022-10-22,4446.17,Laptop,Electronics,North,10,0,297.02
2022-10-22,5390.12,Tablet,Electronics,West,7,0,663.52
2022-10-22,817.28,Blender,Home & Kitchen,South,7,0.15,119.22
2022-10-22,236.59,Comics,Books,North,5,0,38.11
2022-10-22,400.77,Vacuum,Home & Kitchen,South,2,0,136.26
2022-10-22,43.5,Science Book,Books,North,2,0.05,17.58
2022-10-23,68.3,Tennis Racket,Sports,East,1,0.25,79.39
2022-10-23,674.91,Jeans,Clothing,North,7,0,84.82
2022-10-23,183.21,Textbook,Books,West,3,0,44.19
2022-10-23,549.66,Pillow,Home & Kitchen,East,8,0.1,67.46
2022-10-23,1477.19,Blender,Home & Kitchen,South,8,0,125.79
2022-10-23,180.23,Biography,Books,West,4,0,36.47
2022-10-23,4740.33,Smart Watch,Electronics,East,8,0.3,713.19
2022-10-23,608.51,Pillow,Home & Kitchen,Central,9,0.15,61.99
2022-10-23,832.17,Running Shoes,Sports,East,8,0.1,97.91
2022-10-23,167.12,Comics,Books,Central,7,0.2,25.81
2022-10-23,702.88,Blender,Home & Kitchen,East,6,0.25,109.96
2022-10-23,1249.14,T-Shirt,Clothing,East,9,0,102.12
2022-10-24,293.61,Sneakers,Clothing,South,4,0.2,95.38
2022-10-24,164.62,Fiction Novel,Books,Central,9,0,16.26
2022-10-24,423.75,Lamp,Home & Kitchen,South,4,0.15,113.67
2022-10-24,1000.99,Pillow,Home & Kitchen,East,9,0.3,137.95
2022-10-24,227.08,Science Book,Books,Central,6,0,37.49
2022-10-24,35.08,Science Book,Books,South,1,0.3,41.8
2022-10-24,92.15,Science Book,Books,North,5,0.2,22.26
2022-10-24,155.68,Sneakers,Clothing,North,4,0,37.69
2022-10-24,116.55,Jeans,Clothing,North,2,0,54.25
2022-10-24,108.48,Pillow,Home & Kitchen,West,1,0.1,114.99
2022-10-24,645.7,Blender,Home & Kitchen,East,7,0.25,107.45
2022-10-25,433.87,Camera,Electronics,West,1,0.15,540.0
2022-10-25,58.74,Textbook,Books,Central,2,0.15,27.68
2022-10-25,47.9,Fiction Novel,Books,West,1,0,43.88
2022-10-25,350.69,Yoga Mat,Sports,North,4,0,80.8
2022-10-25,412.71,Blender,Home & Kitchen,Central,8,0.1,51.3
2022-10-25,141.3,Science Book,Books,Central,7,0,17.85
2022-10-25,832.51,Smart Watch,Electronics,West,2,0.25,541.12
2022-10-25,57.93,Running Shoes,Sports,Central,1,0,49.71
2022-10-25,209.3,Science Book,Books,West,5,0,40.61
2022-10-25,423.24,Vacuum,Home & Kitchen,North,3,0,140.98
2022-10-25,318.77,Science Book,Books,North,7,0,38.27
2022-10-25,1375.18,Tablet,Electronics,South,4,0.25,453.64
2022-10-26,1105.31,Laptop,Electronics,South,3,0,341.28
2022-10-26,112.86,Pillow,Home & Kitchen,West,1,0.15,116.01
2022-10-26,343.5,Headphones,Electronics,West,1,0.3,420.61
2022-10-26,3451.72,Laptop,Electronics,North,5,0.15,744.0
2022-10-26,77.71,Dumbbells,Sports,South,2,0,34.59
2022-10-26,327.87,Dress,Clothing,Central,6,0.25,76.13
2022-10-26,145.23,Sneakers,Clothing,West,2,0.05,76.3
2022-10-26,70.02,Blender,Home & Kitchen,West,1,0.3,83.7
2022-10-26,6137.83,Smart Watch,Electronics,East,10,0.1,556.48
2022-10-26,821.79,Jacket,Clothing,South,8,0.05,93.69
2022-10-27,68.16,Science Book,Books,North,3,0.3,26.64
2022-10-27,3427.25,Smartphone,Electronics,South,9,0,348.52
2022-10-27,2360.44,Smart Watch,Electronics,South,4,0.2,608.55
2022-10-27,285.59,Blender,Home & Kitchen,East,7,0.2,53.73
2022-10-27,406.89,Vacuum,Home & Kitchen,North,4,0.15,112.48
2022-10-27,506.11,Dumbbells,Sports,South,8,0.3,73.58
2022-10-27,550.1,Jeans,Clothing,Central,9,0,56.71
2022-10-27,3382.61,Headphones,Electronics,North,9,0,315.82
2022-10-27,2597.01,Tablet,Electronics,East,7,0.15,421.65
2022-10-27,370.29,Bicycle,Sports,East,5,0.25,89.46
2022-10-28,790.82,Protein Powder,Sports,Central,10,0,72.56
2022-10-28,3406.4,Camera,Electronics,West,6,0,557.68
2022-10-28,1026.25,Air Fryer,Home & Kitchen,East,10,0.15,97.3
2022-10-28,292.76,Blender,Home & Kitchen,Central,4,0.1,81.46
2022-10-28,339.12,Lamp,Home & Kitchen,West,5,0.2,73.34
2022-10-28,247.07,Sneakers,Clothing,South,5,0.15,49.68
2022-10-28,556.17,Tennis Racket,Sports,South,8,0,71.4
2022-10-28,356.78,Pillow,Home & Kitchen,South,4,0.15,105.42
2022-10-28,231.19,Cookbook,Books,South,7,0.1,29.53
2022-10-29,384.71,Tennis Racket,Sports,South,5,0.1,72.99
2022-10-29,22.79,Biography,Books,West,1,0.1,17.0
2022-10-29,145.69,Biography,Books,Central,5,0.2,30.33
2022-10-29,3349.81,Headphones,Electronics,West,10,0.2,328.36
2022-10-29,1058.85,Smartphone,Electronics,South,2,0,465.12
2022-10-29,7206.73,Tablet,Electronics,North,9,0,559.02
2022-10-29,210.96,Science Book,Books,North,10,0,16.8
2022-10-29,352.52,Protein Powder,Sports,East,5,0.05,61.37
2022-10-29,569.31,Bicycle,Sports,East,9,0.05,56.33
2022-10-29,170.61,Bicycle,Sports,East,4,0.2,44.34
2022-10-30,8696.82,Smartphone,Electronics,North,10,0.1,669.85
2022-10-30,2786.77,Laptop,Electronics,South,7,0.25,389.33
2022-10-30,84.41,Jeans,Clothing,East,2,0.1,36.23
2022-10-30,248.13,Running Shoes,Sports,West,4,0,48.32
2022-10-30,256.66,Textbook,Books,South,7,0.2,40.52
2022-10-30,762.85,Blender,Home & Kitchen,West,7,0.3,123.8
2022-10-30,4898.49,Headphones,Electronics,Central,10,0.25,479.47
2022-10-30,1220.54,Blender,Home & Kitchen,North,10,0.2,128.35
2022-10-30,168.72,Science Book,Books,South,6,0.1,25.6
2022-10-30,1843.51,Blender,Home & Kitchen,West,10,0,132.26
2022-10-30,817.25,Dumbbells,Sports,North,8,0,80.06
2022-10-30,105.74,Air Fryer,Home & Kitchen,West,1,0.25,95.13
2022-10-31,90.77,Cookbook,Books,East,4,0.1,23.07
2022-10-31,821.55,Jeans,Clothing,Central,9,0.05,79.14
2022-10-31,68.36,Cookbook,Books,North,4,0,17.7
2022-10-31,132.1,Yoga Mat,Sports,East,2,0.1,67.67
2022-11-01,165.81,Dress,Clothing,East,3,0.1,52.49
2022-11-01,3629.84,Smartphone,Electronics,North,10,0,298.16
2022-11-01,79.03,Textbook,Books,South,4,0.05,15.52
2022-11-01,4670.81,Laptop,Electronics,North,5,0,711.34
2022-11-01,70.54,Biography,Books,East,3,0,19.58
2022-11-01,3557.45,Tablet,Electronics,South,5,0,547.15
2022-11-01,1274.89,Headphones,Electronics,South,3,0,296.11
2022-11-02,279.48,Tennis Racket,Sports,Central,5,0.25,63.52
2022-11-02,2089.26,Camera,Electronics,South,3,0,615.67
2022-11-02,147.98,Science Book,Books,North,5,0.25,28.82
2022-11-02,323.75,Biography,Books,Central,7,0.25,41.66
2022-11-02,899.39,Tennis Racket,Sports,Central,10,0.2,80.41
2022-11-02,1144.45,Running Shoes,Sports,South,9,0,89.62
2022-11-03,1667.54,Smart Watch,Electronics,East,5,0.2,332.39
2022-11-03,676.13,Air Fryer,Home & Kitchen,North,6,0,94.77
2022-11-03,281.35,Dress,Clothing,Central,3,0.1,82.73
2022-11-03,446.47,T-Shirt,Clothing,South,8,0.2,54.21
2022-11-03,181.64,Cookbook,Books,South,8,0,18.91
2022-11-03,344.05,Hoodie,Clothing,North,5,0.15,62.93
2022-11-04,118.47,Fiction Novel,Books,Central,5,0.3,25.64
2022-11-04,3550.85,Headphones,Electronics,North,6,0.1,448.98
2022-11-04,227.68,T-Shirt,Clothing,North,3,0.3,89.59
2022-11-04,4008.83,Smart Watch,Electronics,South,9,0.25,470.48
2022-11-04,521.57,Running Shoes,Sports,East,10,0.15,54.55
2022-11-04,745.72,Bicycle,Sports,North,8,0.2,83.06
2022-11-04,7978.94,Camera,Electronics,Central,10,0,543.21
2022-11-04,104.74,Cookbook,Books,West,5,0.05,19.32
2022-11-04,64.96,Cookbook,Books,West,4,0.1,16.26
2022-11-05,403.24,Dress,Clothing,Central,4,0,66.07
2022-11-05,170.05,Tennis Racket,Sports,South,1,0,98.41
2022-11-05,242.82,Pillow,Home & Kitchen,West,2,0,69.03
2022-11-05,432.05,Fiction Novel,Books,North,8,0.15,39.35
2022-11-05,1400.65,Vacuum,Home & Kitchen,East,10,0.15,101.62
2022-11-06,955.52,Dumbbells,Sports,Central,9,0.05,78.05
2022-11-06,2295.63,Headphones,Electronics,West,5,0.3,447.2
2022-11-06,241.77,Fiction Novel,Books,Central,5,0.1,39.05
2022-11-06,583.0,Sneakers,Clothing,South,4,0.05,99.41
2022-11-06,681.06,T-Shirt,Clothing,Central,9,0.2,62.14
2022-11-06,337.64,Air Fryer,Home & Kitchen,North,4,0.25,63.59
2022-11-06,3830.11,Tablet,Electronics,North,7,0.2,489.2
2022-11-06,164.28,Fiction Novel,Books,East,6,0.05,18.55
2022-11-07,225.74,Biography,Books,South,7,0.05,27.9
2022-11-07,250.06,Dumbbells,Sports,East,3,0.2,72.47
2022-11-07,364.26,Laptop,Electronics,North,1,0.2,351.02
2022-11-07,303.05,Camera,Electronics,South,1,0,271.13
2022-11-07,819.62,Air Fryer,Home & Kitchen,East,10,0,56.4
2022-11-07,751.77,Coffee Maker,Home & Kitchen,North,10,0,55.91
2022-11-07,423.58,Jeans,Clothing,West,8,0.1,43.74
2022-11-07,212.03,Yoga Mat,Sports,Central,5,0.25,42.15
2022-11-07,249.68,Blender,Home & Kitchen,Central,2,0.05,95.66
2022-11-07,1807.38,Headphones,Electronics,East,3,0.25,645.25
2022-11-08,1180.44,Air Fryer,Home & Kitchen,West,7,0.05,125.47
2022-11-08,392.32,Pillow,Home & Kitchen,East,4,0,71.11
2022-11-08,8517.34,Laptop,Electronics,North,10,0,742.58
2022-11-08,54.79,Science Book,Books,South,2,0.15,23.47
2022-11-08,408.84,Dumbbells,Sports,West,7,0.3,60.05
2022-11-08,880.05,Pillow,Home & Kitchen,South,8,0.15,110.99
2022-11-08,43.28,Jacket,Clothing,North,1,0.1,38.26
2022-11-08,202.79,Textbook,Books,West,6,0.15,28.49
2022-11-08,454.68,Comics,Books,East,10,0,41.04
2022-11-08,140.47,Jacket,Clothing,West,2,0.15,71.06
2022-11-08,941.0,Jeans,Clothing,Central,10,0.1,71.67
2022-11-09,229.17,Fiction Novel,Books,North,6,0.15,36.34
2022-11-09,1788.97,Headphones,Electronics,Central,4,0.15,383.97
2022-11-09,777.36,Tennis Racket,Sports,Central,7,0.05,91.71
2022-11-09,3232.65,Headphones,Electronics,Central,9,0.25,426.7
2022-11-09,1395.85,Coffee Maker,Home & Kitchen,West,10,0,108.2
2022-11-10,207.68,Biography,Books,Central,4,0.05,42.69
2022-11-10,508.39,Pillow,Home & Kitchen,North,4,0.1,112.17
2022-11-10,350.27,Smart Watch,Electronics,South,1,0.25,389.77
2022-11-10,1663.11,Headphones,Electronics,North,2,0.1,703.29
2022-11-10,1027.79,Running Shoes,Sports,North,9,0.1,90.32
2022-11-10,1903.07,Headphones,Electronics,Central,4,0.3,558.41
2022-11-10,7848.81,Smartphone,Electronics,West,9,0,661.89
2022-11-10,167.13,T-Shirt,Clothing,West,2,0.05,59.67
2022-11-10,2222.36,Laptop,Electronics,South,5,0.1,361.27
2022-11-11,205.25,Dress,Clothing,South,3,0.1,62.02
2022-11-11,109.95,Protein Powder,Sports,Central,2,0,38.03
2022-11-11,5551.36,Smartphone,Electronics,North,5,0,791.18
2022-11-11,1078.14,Coffee Maker,Home & Kitchen,Central,9,0,92.67
2022-11-11,509.26,Tennis Racket,Sports,North,6,0.15,85.07
2022-11-11,151.56,Sneakers,Clothing,East,1,0,101.59
2022-11-11,182.47,Jeans,Clothing,East,3,0.3,73.59
2022-11-11,796.0,Coffee Maker,Home & Kitchen,East,7,0.2,124.1
2022-11-11,144.16,Running Shoes,Sports,South,3,0.25,45.55
2022-11-12,972.91,Hoodie,Clothing,West,9,0.2,91.5
2022-11-12,145.75,Blender,Home & Kitchen,North,1,0,91.48
2022-11-12,5279.39,Camera,Electronics,East,6,0,494.39
2022-11-12,77.45,Fiction Novel,Books,South,2,0.3,32.84
2022-11-13,1138.88,Dress,Clothing,West,9,0.15,107.72
2022-11-13,2053.4,Camera,Electronics,East,4,0.2,438.51
2022-11-13,2779.99,Laptop,Electronics,East,3,0.2,645.79
2022-11-13,327.68,Air Fryer,Home & Kitchen,West,2,0.15,141.61
2022-11-13,467.69,Pillow,Home & Kitchen,East,7,0.1,50.18
2022-11-13,8880.51,Smartphone,Electronics,Central,10,0,593.75
2022-11-13,7178.43,Tablet,Electronics,East,6,0,749.74
2022-11-13,60.24,Yoga Mat,Sports,South,1,0.3,51.25
2022-11-13,7588.77,Camera,Electronics,Central,10,0.3,739.96
2022-11-13,271.11,Protein Powder,Sports,East,2,0,92.09
2022-11-13,252.82,Fiction Novel,Books,East,5,0,37.23
2022-11-13,369.16,Yoga Mat,Sports,North,8,0.15,35.81
2022-11-14,1301.86,Blender,Home & Kitchen,Central,9,0.05,133.92
2022-11-14,209.81,Jeans,Clothing,Central,2,0,81.42
2022-11-14,588.05,Jeans,Clothing,Central,4,0,107.25
2022-11-14,1023.88,Lamp,Home & Kitchen,South,8,0,100.57
2022-11-15,150.44,Science Book,Books,Central,5,0.2,25.33
2022-11-15,155.12,Biography,Books,East,5,0,22.47
2022-11-15,486.47,Pillow,Home & Kitchen,Central,8,0,48.14
2022-11-15,344.7,Hoodie,Clothing,East,3,0,77.52
2022-11-15,599.84,Jeans,Clothing,North,4,0,107.87
2022-11-15,297.53,Science Book,Books,South,5,0,43.78
2022-11-15,2788.41,Camera,Electronics,North,7,0.05,327.75
2022-11-15,357.23,Hoodie,Clothing,North,6,0.2,59.41
2022-11-15,728.18,Protein Powder,Sports,East,8,0,76.77
2022-11-15,871.96,Blender,Home & Kitchen,South,8,0.1,94.94
2022-11-15,706.58,Coffee Maker,Home & Kitchen,West,8,0,63.23
2022-11-15,294.41,Tennis Racket,Sports,South,7,0.1,40.29
2022-11-16,586.02,Dress,Clothing,North,8,0.3,92.57
2022-11-16,146.86,Cookbook,Books,East,4,0.1,28.48
2022-11-16,192.28,Cookbook,Books,South,8,0,21.62
2022-11-16,330.67,Hoodie,Clothing,West,7,0.3,51.76
2022-11-16,534.71,T-Shirt,Clothing,East,6,0,73.59
2022-11-16,44.56,Tennis Racket,Sports,West,1,0,37.16
2022-11-16,1200.91,Air Fryer,Home & Kitchen,South,9,0.3,130.16
2022-11-17,48.5,Yoga Mat,Sports,South,1,0.3,54.61
2022-11-17,329.3,Coffee Maker,Home & Kitchen,West,4,0.1,65.99
2022-11-17,229.31,Cookbook,Books,East,10,0.2,20.98
2022-11-17,238.74,Bicycle,Sports,Central,6,0.25,39.34
2022-11-17,461.65,Jacket,Clothing,North,6,0.05,61.7
2022-11-17,159.66,Science Book,Books,West,9,0,15.49
2022-11-17,53.34,Jeans,Clothing,West,1,0.2,50.76
2022-11-17,6964.73,Laptop,Electronics,Central,8,0.05,657.95
2022-11-17,50.19,Jacket,Clothing,North,1,0.2,54.46
2022-11-17,1324.47,Pillow,Home & Kitchen,Central,8,0,133.74
2022-11-18,416.37,Yoga Mat,Sports,North,5,0.3,85.21
2022-11-18,549.54,T-Shirt,Clothing,West,5,0,74.96
2022-11-18,100.72,Science Book,Books,West,6,0.3,18.0
2022-11-18,657.17,Tennis Racket,Sports,North,7,0.15,78.96
2022-11-18,111.64,Protein Powder,Sports,South,1,0,81.77
2022-11-18,421.05,Jeans,Clothing,South,4,0,89.1
2022-11-19,347.1,Jeans,Clothing,East,8,0.25,40.41
2022-11-19,385.63,T-Shirt,Clothing,North,4,0.1,62.4
2022-11-19,123.23,Science Book,Books,North,3,0,29.21
2022-11-19,3278.05,Smart Watch,Electronics,South,7,0,328.6
2022-11-19,533.18,Dress,Clothing,North,7,0,52.51
2022-11-19,1274.47,Protein Powder,Sports,Central,9,0.15,95.7
2022-11-20,431.82,Bicycle,Sports,Central,4,0.2,95.94
2022-11-20,235.29,Cookbook,Books,East,5,0,33.19
2022-11-20,1862.17,Vacuum,Home & Kitchen,Central,8,0,137.02
2022-11-20,1491.76,T-Shirt,Clothing,South,9,0,104.37
2022-11-20,78.5,Comics,Books,Central,3,0,16.58
2022-11-21,893.36,Jeans,Clothing,North,9,0.3,97.8
2022-11-21,96.56,Sneakers,Clothing,Central,2,0.3,60.42
2022-11-21,486.47,Air Fryer,Home & Kitchen,Central,3,0,127.5
2022-11-21,124.54,Jeans,Clothing,South,2,0.25,73.29
2022-11-21,471.32,Yoga Mat,Sports,East,8,0.1,43.87
2022-11-21,177.13,Coffee Maker,Home & Kitchen,North,1,0,122.88
2022-11-22,3852.72,Tablet,Electronics,South,10,0.05,313.77
2022-11-22,2501.46,Headphones,Electronics,Central,6,0,300.91
2022-11-22,236.09,Air Fryer,Home & Kitchen,West,2,0.3,124.29
2022-11-23,1024.99,Blender,Home & Kitchen,North,9,0.3,126.03
2022-11-23,71.18,Biography,Books,North,3,0.1,20.27
2022-11-23,2404.05,Tablet,Electronics,West,8,0.2,291.81
2022-11-23,746.57,Smart Watch,Electronics,North,1,0.05,627.5
2022-11-23,845.83,Coffee Maker,Home & Kitchen,East,9,0,74.41
2022-11-23,352.17,Yoga Mat,Sports,South,7,0.1,42.85
2022-11-23,658.5,Air Fryer,Home & Kitchen,North,6,0,77.77
2022-11-24,2720.76,Smart Watch,Electronics,North,8,0.05,298.64
2022-11-24,830.12,Bicycle,Sports,Central,8,0,73.79
2022-11-24,108.59,Dumbbells,Sports,South,2,0,37.01
2022-11-24,81.34,Cookbook,Books,Central,2,0.3,41.71
2022-11-24,294.0,Pillow,Home & Kitchen,East,3,0.25,100.56
2022-11-24,764.7,Sneakers,Clothing,South,7,0.05,87.71
2022-11-24,1641.06,Headphones,Electronics,East,4,0,353.62
2022-11-24,104.6,Biography,Books,East,3,0.1,30.65
2022-11-24,790.74,T-Shirt,Clothing,South,7,0,90.47
2022-11-25,224.21,Science Book,Books,North,5,0.1,43.82
2022-11-25,2954.84,Headphones,Electronics,East,7,0.15,354.6
2022-11-25,2774.63,Smartphone,Electronics,West,4,0.15,659.41
2022-11-25,79.02,Jacket,Clothing,South,1,0.25,84.14
2022-11-25,264.7,Cookbook,Books,East,9,0.3,32.27
2022-11-25,2198.37,Smartphone,Electronics,North,6,0.3,400.38
2022-11-25,1166.08,Air Fryer,Home & Kitchen,South,8,0,106.57
2022-11-25,154.57,Coffee Maker,Home & Kitchen,East,1,0.1,143.34
2022-11-25,459.34,Jeans,Clothing,East,4,0.1,95.65
2022-11-25,2415.8,Headphones,Electronics,South,3,0,705.21
2022-11-25,849.4,Running Shoes,Sports,Central,8,0,80.6
2022-11-26,240.79,Jeans,Clothing,Central,2,0.05,81.42
2022-11-26,214.42,Dress,Clothing,East,4,0.2,38.82
2022-11-26,7369.78,Laptop,Electronics,Central,9,0.15,538.2
2022-11-26,5899.56,Headphones,Electronics,Central,7,0.3,690.61
2022-11-26,1293.87,Smartphone,Electronics,South,1,0,808.52
2022-11-26,667.85,Vacuum,Home & Kitchen,North,9,0.3,60.28
2022-11-26,456.59,Hoodie,Clothing,West,6,0.25,70.0
2022-11-26,1365.05,Lamp,Home & Kitchen,North,7,0.05,136.0
2022-11-26,64.82,Tennis Racket,Sports,South,1,0,38.03
2022-11-26,258.86,Protein Powder,Sports,Central,5,0.1,40.18
